label_mode,safe_stem,original_stem,dataset,model_id,source,class_name,error,config_path,weight_path,experts_json,metrics_json_path,n_samples,accuracy,balanced_accuracy,hamming_loss,matthews_corrcoef,cohen_kappa,precision_macro,recall_macro,f1_macro,jaccard_macro,precision_micro,recall_micro,f1_micro,jaccard_micro,precision_weighted,recall_weighted,f1_weighted,jaccard_weighted,roc_auc_ovr_macro,roc_auc_skip_reason,labels_present_json,confusion_matrix_json
2,HRAST,HRAST,HRAST,mlp_gelu_head_ddp_2_labels_FeatEnc_FFN__all_data_ckpt,config_scan,,load_model: dictionary update sequence element #0 has length 1; 2 is required,/home/ubuntu/CAPSTONE/TEMP/Code/thesis/config/mlp_gelu_head_ddp/2_labels/FeatEnc_FFN.json,/home/ubuntu/CAPSTONE/TEMP/checkpoints/2-labels/all-data/FeatEnc_FFN.safetensors,,D:\CAPSTONE\new\TEMP\output\metrics\2label\HRAST\mlp_gelu_head_ddp_2_labels_FeatEnc_FFN__all_data_ckpt\metrics.json,,,,,,,,,,,,,,,,,,,,,,
2,HRAST,HRAST,HRAST,mlp_gelu_head_ddp_2_labels_FeatEnc_GRU__all_data_ckpt,config_scan,,load_model: dictionary update sequence element #0 has length 1; 2 is required,/home/ubuntu/CAPSTONE/TEMP/Code/thesis/config/mlp_gelu_head_ddp/2_labels/FeatEnc_GRU.json,/home/ubuntu/CAPSTONE/TEMP/checkpoints/2-labels/all-data/FeatEnc_GRU.safetensors,,D:\CAPSTONE\new\TEMP\output\metrics\2label\HRAST\mlp_gelu_head_ddp_2_labels_FeatEnc_GRU__all_data_ckpt\metrics.json,,,,,,,,,,,,,,,,,,,,,,
2,HRAST,HRAST,HRAST,mlp_gelu_head_ddp_2_labels_FeatEnc_LSTM__all_data_ckpt,config_scan,,load_model: dictionary update sequence element #0 has length 1; 2 is required,/home/ubuntu/CAPSTONE/TEMP/Code/thesis/config/mlp_gelu_head_ddp/2_labels/FeatEnc_LSTM.json,/home/ubuntu/CAPSTONE/TEMP/checkpoints/2-labels/all-data/FeatEnc_LSTM.safetensors,,D:\CAPSTONE\new\TEMP\output\metrics\2label\HRAST\mlp_gelu_head_ddp_2_labels_FeatEnc_LSTM__all_data_ckpt\metrics.json,,,,,,,,,,,,,,,,,,,,,,
2,HRAST,HRAST,HRAST,mlp_gelu_head_ddp_2_labels_FeatEnc_RNN__all_data_ckpt,config_scan,,load_model: dictionary update sequence element #0 has length 1; 2 is required,/home/ubuntu/CAPSTONE/TEMP/Code/thesis/config/mlp_gelu_head_ddp/2_labels/FeatEnc_RNN.json,/home/ubuntu/CAPSTONE/TEMP/checkpoints/2-labels/all-data/FeatEnc_RNN.safetensors,,D:\CAPSTONE\new\TEMP\output\metrics\2label\HRAST\mlp_gelu_head_ddp_2_labels_FeatEnc_RNN__all_data_ckpt\metrics.json,,,,,,,,,,,,,,,,,,,,,,
2,HRAST,HRAST,HRAST,transformers_2_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt,config_scan,LLMModule,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B3_E_DL1_DistilBERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B3_E_DL1_DistilBERT_mlp768_1024.safetensors,,D:\CAPSTONE\new\TEMP\output\metrics\2label\HRAST\transformers_2_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt\metrics.json,927,0.889967637540453,0.8915119275754972,0.11003236245954692,0.7792810301843726,0.7782192616221795,0.8877780478910904,0.8915119275754972,0.8890346718240967,0.8003872135836656,0.889967637540453,0.889967637540453,0.889967637540453,0.8017492711370262,0.8916905933301155,0.889967637540453,0.8902310631544832,0.8023260388548438,,"y should be a 1d array, got an array of shape (927, 2) instead.","[0, 1]","[[455, 63], [39, 370]]"
2,HRAST,HRAST,HRAST,transformers_2_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt,config_scan,LLMModule,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B4_E_DL3_BERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B4_E_DL3_BERT_mlp768_1024.safetensors,,D:\CAPSTONE\new\TEMP\output\metrics\2label\HRAST\transformers_2_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt\metrics.json,927,0.9039913700107874,0.9043174330460394,0.09600862998921252,0.8062636537557664,0.8059396764838018,0.9019496973394022,0.9043174330460394,0.902950548927025,0.8232248983421958,0.9039913700107874,0.9039913700107874,0.9039913700107874,0.8248031496062992,0.9046309301247155,0.9039913700107874,0.9041323145325469,0.8251889159841397,,"y should be a 1d array, got an array of shape (927, 2) instead.","[0, 1]","[[467, 51], [38, 371]]"
2,HRAST,HRAST,HRAST,transformers_2_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt,config_scan,LLMModule,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B5_E_DL2_RoBERTa_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B5_E_DL2_RoBERTa_mlp768_1024.safetensors,,D:\CAPSTONE\new\TEMP\output\metrics\2label\HRAST\transformers_2_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt\metrics.json,927,0.9039913700107874,0.9035457042792006,0.09600862998921252,0.8057348396885757,0.8056406909987821,0.9021902754779467,0.9035457042792006,0.902814736284124,0.8230193804973714,0.9039913700107874,0.9039913700107874,0.9039913700107874,0.8248031496062992,0.9042567944682588,0.9039913700107874,0.9040721193841859,0.8251085753087923,,"y should be a 1d array, got an array of shape (927, 2) instead.","[0, 1]","[[470, 48], [41, 368]]"
2,IMDB_Dataset,IMDB_Dataset,IMDB_Dataset,feature_encoder_2_labels_FeatEnc_CNN__all_data_ckpt,config_scan,FeatureEncoderClassifier,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_CNN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_CNN.safetensors,,D:\CAPSTONE\new\TEMP\output\metrics\2label\IMDB_Dataset\feature_encoder_2_labels_FeatEnc_CNN__all_data_ckpt\metrics.json,1000,0.498,0.4989819959279837,0.502,-0.01077930013984871,-0.0020320091340606528,0.47146541092050676,0.4989819959279837,0.3393867614159758,0.2519445370414464,0.498,0.498,0.498,0.33155792276964047,0.47141136898755465,0.498,0.33873936044216346,0.2514564582440434,,"y should be a 1d array, got an array of shape (1000, 2) instead.","[0, 1]","[[494, 5], [497, 4]]"
2,IMDB_Dataset,IMDB_Dataset,IMDB_Dataset,feature_encoder_2_labels_FeatEnc_FFN__all_data_ckpt,config_scan,FeatureEncoderClassifier,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_FFN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_FFN.safetensors,,D:\CAPSTONE\new\TEMP\output\metrics\2label\IMDB_Dataset\feature_encoder_2_labels_FeatEnc_FFN__all_data_ckpt\metrics.json,1000,0.498,0.4989819959279837,0.502,-0.01077930013984871,-0.0020320091340606528,0.47146541092050676,0.4989819959279837,0.3393867614159758,0.2519445370414464,0.498,0.498,0.498,0.33155792276964047,0.47141136898755465,0.498,0.33873936044216346,0.2514564582440434,,"y should be a 1d array, got an array of shape (1000, 2) instead.","[0, 1]","[[494, 5], [497, 4]]"
2,IMDB_Dataset,IMDB_Dataset,IMDB_Dataset,feature_encoder_2_labels_FeatEnc_GRU__all_data_ckpt,config_scan,FeatureEncoderClassifier,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_GRU.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_GRU.safetensors,,D:\CAPSTONE\new\TEMP\output\metrics\2label\IMDB_Dataset\feature_encoder_2_labels_FeatEnc_GRU__all_data_ckpt\metrics.json,1000,0.501,0.5,0.499,0.0,0.0,0.2505,0.5,0.33377748167888077,0.2505,0.501,0.501,0.501,0.3342228152101401,0.25100100000000003,0.501,0.3344450366422385,0.25100100000000003,,"y should be a 1d array, got an array of shape (1000, 2) instead.","[0, 1]","[[0, 499], [0, 501]]"
